model_id,error,n_unique_reactions,n_unique_compounds,n_reactions_with_direction_gc,n_reactions_with_direction_eq,n_reactions_with_direction_dgpms,n_reactions_with_direction_graded,n_reactions_with_direction_graded_trusted,n_reactions_with_direction_graded_heldout,fba_n_overrides_implicit,fba_n_bounds_changed_implicit,fba_status_implicit,fba_growth_flux_implicit,fba_grows_implicit,fba_n_overrides_gc,fba_n_bounds_changed_gc,fba_status_gc,fba_growth_flux_gc,fba_grows_gc,fba_n_overrides_eq,fba_n_bounds_changed_eq,fba_status_eq,fba_growth_flux_eq,fba_grows_eq,fba_n_overrides_dgpms,fba_n_bounds_changed_dgpms,fba_status_dgpms,fba_growth_flux_dgpms,fba_grows_dgpms,fba_n_overrides_graded,fba_n_bounds_changed_graded,fba_status_graded,fba_growth_flux_graded,fba_grows_graded,fba_n_overrides_graded_trusted,fba_n_bounds_changed_graded_trusted,fba_status_graded_trusted,fba_growth_flux_graded_trusted,fba_grows_graded_trusted,fba_n_overrides_graded_heldout,fba_n_bounds_changed_graded_heldout,fba_status_graded_heldout,fba_growth_flux_graded_heldout,fba_grows_graded_heldout
GCF_002803845.1,,150,134,135,111,137,138,123,138,0,0,optimal,73.21670261258122,True,135,47,optimal,103.4382887169544,True,111,27,optimal,57.084793752640095,True,137,50,optimal,82.75063097356119,True,138,47,optimal,62.062973230170904,True,123,35,optimal,62.06297323017088,True,138,48,optimal,62.062973230170904,True
GCF_002803985.1,,64,76,62,46,63,64,60,64,0,0,optimal,0.0,False,62,20,optimal,0.0,False,46,9,optimal,0.0,False,63,19,optimal,0.0,False,64,18,optimal,0.0,False,60,14,optimal,0.0,False,64,18,optimal,0.0,False
GCF_002804005.1,,63,74,61,45,62,63,59,63,0,0,optimal,0.0,False,61,18,optimal,0.0,False,45,8,optimal,0.0,False,62,18,optimal,0.0,False,63,17,optimal,0.0,False,59,13,optimal,0.0,False,63,17,optimal,0.0,False
GCF_002804025.1,,61,74,59,43,60,61,58,61,0,0,optimal,0.0,False,59,17,optimal,0.0,False,43,8,optimal,0.0,False,60,17,optimal,0.0,False,61,16,optimal,0.0,False,58,13,optimal,0.0,False,61,16,optimal,0.0,False
GCF_002804065.1,,120,123,104,84,106,107,98,107,0,0,optimal,19.85468849855118,True,104,34,optimal,48.59882121689961,True,84,18,optimal,27.83910113110266,True,106,35,optimal,29.574424038091855,True,107,33,optimal,29.574424038091887,True,98,26,optimal,29.57442403809177,True,107,32,optimal,29.574424038091887,True
GCF_002804105.1,,59,73,57,42,58,59,56,59,0,0,optimal,0.0,False,57,17,optimal,0.0,False,42,8,optimal,0.0,False,58,17,optimal,0.0,False,59,16,optimal,0.0,False,56,13,optimal,0.0,False,59,16,optimal,0.0,False
GCF_002804205.1,,67,76,65,49,66,67,63,67,0,0,optimal,0.0,False,65,20,optimal,0.0,False,49,8,optimal,0.0,False,66,19,optimal,0.0,False,67,18,optimal,0.0,False,63,14,optimal,0.0,False,67,18,optimal,0.0,False
GCF_002804245.1,,61,74,59,44,60,61,58,61,0,0,optimal,0.0,False,59,16,optimal,0.0,False,44,7,optimal,0.0,False,60,16,optimal,0.0,False,61,15,optimal,0.0,False,58,12,optimal,0.0,False,61,15,optimal,0.0,False
GCF_002808045.1,,122,123,104,81,107,108,99,108,0,0,optimal,39.30488009391249,True,104,35,optimal,66.07102068400503,True,81,17,optimal,24.89107045293038,True,107,35,optimal,28.682635245796003,True,108,32,optimal,28.682635245795716,True,99,26,optimal,28.682635245795954,True,108,33,optimal,28.682635245795716,True
GCF_002810325.1,,84,94,77,57,78,79,71,79,0,0,optimal,23.103830766511027,True,77,22,optimal,23.164924333429287,True,57,8,optimal,23.10383076651102,True,78,24,optimal,23.164924333429298,True,79,22,optimal,23.164924333429287,True,71,15,optimal,23.10383076651102,True,79,22,optimal,23.164924333429287,True
GCF_002812485.1,,169,146,149,126,155,156,138,156,0,0,optimal,81.09450129376921,True,149,56,optimal,109.95680896543853,True,126,32,optimal,60.95058532878772,True,155,57,optimal,76.65243486459339,True,156,53,optimal,73.98077609533183,True,138,39,optimal,73.98077609533242,True,156,53,optimal,73.98077609533169,True
GCF_002812705.1,,152,140,131,109,136,137,119,137,0,0,optimal,38.16451577816499,True,131,48,optimal,88.4700867891553,True,109,27,optimal,38.16451577816503,True,136,50,optimal,55.3593374594488,True,137,46,optimal,38.16451577816495,True,119,31,optimal,38.16451577816498,True,137,47,optimal,38.16451577816495,True
GCF_002813045.1,,148,133,134,107,137,138,122,138,0,0,optimal,37.19705324944158,True,134,48,optimal,55.79557987416226,True,107,23,optimal,37.19705324944157,True,137,49,optimal,41.340507289365036,True,138,46,optimal,41.34050728936489,True,122,32,optimal,41.34050728936511,True,138,46,optimal,41.34050728936489,True
GCF_002813555.1,,65,77,63,47,64,65,61,65,0,0,optimal,0.0,False,63,20,optimal,0.0,False,47,9,optimal,0.0,False,64,19,optimal,0.0,False,65,18,optimal,0.0,False,61,14,optimal,0.0,False,65,18,optimal,0.0,False
GCF_002813575.1,,124,126,115,94,117,118,107,118,0,0,optimal,45.54997883524225,True,115,41,optimal,73.3728142876653,True,94,22,optimal,38.056529168426735,True,117,44,optimal,41.37531548678054,True,118,41,optimal,41.37531548678055,True,107,31,optimal,41.37531548678055,True,118,42,optimal,41.37531548678055,True
GCF_002813635.1,,119,119,105,84,107,108,98,108,0,0,optimal,0.0,False,105,35,optimal,0.0,False,84,19,optimal,0.0,False,107,37,optimal,0.0,False,108,33,optimal,0.0,False,98,25,optimal,0.0,False,108,34,optimal,0.0,False
GCF_002813675.1,,71,96,60,42,64,64,61,64,0,0,optimal,0.0,False,60,16,optimal,0.0,False,42,5,optimal,0.0,False,64,17,optimal,0.0,False,64,15,optimal,0.0,False,61,15,optimal,0.0,False,64,15,optimal,0.0,False
GCF_002813695.1,,72,97,61,43,65,65,62,65,0,0,optimal,0.0,False,61,17,optimal,0.0,False,43,6,optimal,0.0,False,65,18,optimal,0.0,False,65,16,optimal,0.0,False,62,16,optimal,0.0,False,65,16,optimal,0.0,False
GCF_002813775.1,,148,141,125,104,127,128,115,128,0,0,optimal,73.05442371931031,True,125,42,optimal,110.30034999479037,True,104,24,optimal,58.61777609181904,True,127,45,optimal,68.34213191599946,True,128,40,optimal,66.0398672251091,True,115,31,optimal,65.2844588804922,True,128,41,optimal,66.0398672251091,True
GCF_002814095.1,,158,143,137,115,143,144,127,144,0,0,optimal,32.61871172398043,True,137,50,optimal,50.42275276295675,True,115,32,optimal,33.6151685086379,True,143,53,optimal,36.46534151615621,True,144,49,optimal,33.61516850863778,True,127,36,optimal,33.61516850863779,True,144,49,optimal,33.61516850863778,True
GCF_002831565.1,,133,132,118,91,120,121,112,121,0,0,optimal,35.29082023191294,True,118,38,optimal,74.01793211390344,True,91,20,optimal,44.409481962081486,True,120,41,optimal,52.207598293855376,True,121,37,optimal,49.18396771283305,True,112,30,optimal,48.030192513972885,True,121,38,optimal,49.18396771283305,True
GCF_002831585.1,,158,138,138,115,143,144,126,144,0,0,optimal,37.197053249441566,True,138,52,optimal,55.79557987416248,True,115,32,optimal,37.19705324944156,True,143,57,optimal,62.05739777373523,True,144,53,optimal,55.79557987416231,True,126,38,optimal,55.795579874162236,True,144,53,optimal,55.79557987416231,True
GCF_002831625.1,,107,115,101,80,103,104,100,104,0,0,optimal,13.712404260483211,True,101,28,optimal,58.99521043170153,True,80,14,optimal,7.505669125711475,True,103,28,optimal,7.8796292082883355,True,104,27,optimal,7.879629208288314,True,100,23,optimal,7.879629208288346,True,104,27,optimal,7.879629208288314,True
GCF_002831645.1,,124,122,111,87,114,115,106,115,0,0,optimal,22.943317959398392,True,111,36,optimal,48.8123944431969,True,87,20,optimal,23.416201318449215,True,114,35,optimal,25.28833442810743,True,115,34,optimal,25.288334428107518,True,106,27,optimal,25.288334428107518,True,115,34,optimal,25.288334428107518,True
GCF_002831665.1,,122,123,109,87,112,113,103,113,0,0,optimal,21.713292796425044,True,109,38,optimal,42.96695081887719,True,87,20,optimal,22.165155566421433,True,112,38,optimal,25.288334428107365,True,113,35,optimal,24.552543325072733,True,103,27,optimal,24.552543325072712,True,113,36,optimal,24.552543325072733,True
GCF_002831685.1,,125,124,112,91,115,116,107,116,0,0,optimal,25.81773854521415,True,112,37,optimal,59.14884807618365,True,91,19,optimal,27.839101131102726,True,115,36,optimal,29.57442403809204,True,116,34,optimal,29.574424038091845,True,107,27,optimal,29.574424038091845,True,116,34,optimal,29.574424038091845,True
GCF_002833405.1,,114,117,104,83,107,108,98,108,0,0,optimal,0.0,False,104,39,optimal,0.0,False,83,23,optimal,0.0,False,107,40,optimal,0.0,False,108,37,optimal,0.0,False,98,29,optimal,0.0,False,108,38,optimal,0.0,False
GCF_002838185.1,,98,107,88,71,91,92,87,92,0,0,optimal,0.0,False,88,32,optimal,0.0,False,71,18,optimal,0.0,False,91,31,optimal,0.0,False,92,30,optimal,0.0,False,87,25,optimal,0.0,False,92,30,optimal,0.0,False
GCF_002838205.1,,96,109,86,69,89,90,86,90,0,0,optimal,0.0,False,86,32,optimal,0.0,False,69,19,optimal,0.0,False,89,31,optimal,0.0,False,90,30,optimal,0.0,False,86,26,optimal,0.0,False,90,30,optimal,0.0,False
GCF_002838765.1,,110,122,93,73,97,98,90,98,0,0,optimal,0.0,False,93,26,optimal,0.0,False,73,12,optimal,0.0,False,97,30,optimal,0.0,False,98,26,optimal,0.0,False,90,21,optimal,0.0,False,98,27,optimal,0.0,False
GCF_002843235.3,,166,142,151,126,154,155,137,155,0,0,optimal,71.99484575675694,True,151,60,optimal,109.95680896543855,True,126,33,optimal,56.14234704953256,True,154,59,optimal,87.96544717234842,True,155,54,optimal,79.42007461516012,True,137,42,optimal,77.32134795165027,True,155,54,optimal,79.42007461516003,True
GCF_002843565.1,,63,74,61,45,62,63,59,63,0,0,optimal,0.0,False,61,18,optimal,0.0,False,45,8,optimal,0.0,False,62,18,optimal,0.0,False,63,17,optimal,0.0,False,59,13,optimal,0.0,False,63,17,optimal,0.0,False
GCF_002843965.1,,136,125,126,103,128,129,116,129,0,0,optimal,69.83569407077495,True,126,45,optimal,103.43828871695139,True,103,25,optimal,57.08479375264045,True,128,45,optimal,62.06297323017073,True,129,42,optimal,62.06297323017079,True,116,32,optimal,62.06297323017079,True,129,42,optimal,62.06297323017079,True
GCF_002844335.1,,120,120,105,84,111,111,97,111,0,0,optimal,0.0,False,105,37,optimal,0.0,False,84,18,optimal,0.0,False,111,37,optimal,0.0,False,111,35,optimal,0.0,False,97,26,optimal,0.0,False,111,36,optimal,0.0,False
GCF_002844375.1,,148,137,129,107,132,133,119,133,0,0,optimal,49.18396771283308,True,129,49,optimal,74.2151133306011,True,107,28,optimal,38.92716727003778,True,132,51,optimal,39.76214286140292,True,133,46,optimal,38.9271672700378,True,119,35,optimal,38.927167270037785,True,133,46,optimal,38.9271672700378,True
GCF_002844395.1,,83,97,74,59,77,78,75,78,0,0,optimal,0.0,False,74,17,optimal,0.0,False,59,12,optimal,0.0,False,77,21,optimal,0.0,False,78,20,optimal,0.0,False,75,18,optimal,0.0,False,78,20,optimal,0.0,False
GCF_002847015.1,,172,148,154,128,158,159,143,159,0,0,optimal,81.09450129376916,True,154,58,optimal,109.95680896543826,True,128,33,optimal,60.95058532878772,True,158,58,optimal,78.42076268112713,True,159,54,optimal,78.42076268112702,True,143,42,optimal,78.42076268112402,True,159,54,optimal,78.42076268112702,True
GCF_002847305.1,,153,137,138,112,140,141,124,141,0,0,optimal,40.147508121377406,True,138,55,optimal,65.93623965625213,True,112,29,optimal,35.97549349383184,True,140,55,optimal,39.762142861403206,True,141,51,optimal,38.92716727003793,True,124,37,optimal,38.92716727003891,True,141,51,optimal,38.92716727003793,True
GCF_002847445.1,,160,140,142,116,145,146,129,146,0,0,optimal,55.99281798787948,True,142,54,optimal,88.47008678915503,True,116,29,optimal,38.9271672700379,True,145,56,optimal,56.42841960925217,True,146,52,optimal,38.92716727003784,True,129,38,optimal,38.92716727003784,True,146,52,optimal,38.92716727003784,True
GCF_002848345.1,,153,143,133,108,137,138,126,138,0,0,optimal,77.85433454007553,True,133,48,optimal,100.98643550198364,True,108,25,optimal,58.39075090505662,True,137,47,optimal,58.3907509050566,True,138,44,optimal,58.39075090505692,True,126,35,optimal,58.39075090505686,True,138,45,optimal,58.39075090505692,True
GCF_002848365.2,,124,122,111,90,115,116,105,116,0,0,optimal,36.90963046077986,True,111,36,optimal,68.02528273008113,True,90,18,optimal,37.65946429412049,True,115,40,optimal,57.597272193188914,True,116,35,optimal,52.31562013628192,True,105,28,optimal,52.31562013628192,True,116,36,optimal,52.31562013628192,True
GCF_002848445.1,,140,129,128,105,130,131,116,131,0,0,optimal,52.28293432740633,True,128,43,optimal,85.6285429998956,True,105,23,optimal,30.72498678825566,True,130,45,optimal,56.42841960925197,True,131,41,optimal,49.27872374675997,True,116,30,optimal,49.27872374675975,True,131,42,optimal,49.27872374675997,True
GCF_002849715.1,,146,128,134,108,136,137,120,137,0,0,optimal,74.77198857253931,True,134,47,optimal,103.43828871695122,True,108,25,optimal,57.08479375264021,True,136,49,optimal,82.75063097355944,True,137,47,optimal,76.06736090811404,True,120,33,optimal,76.06736090811411,True,137,47,optimal,76.06736090811404,True
GCF_002849735.1,,142,129,129,103,131,132,118,132,0,0,optimal,50.02323764659943,True,129,45,optimal,84.7718947260211,True,103,25,optimal,37.42823136635499,True,131,47,optimal,43.98272358617549,True,132,44,optimal,43.02395286869368,True,118,33,optimal,43.02395286869385,True,132,45,optimal,43.02395286869368,True
GCF_002849775.1,,129,131,116,92,118,119,107,119,0,0,optimal,0.0,False,116,43,optimal,0.0,False,92,20,optimal,0.0,False,118,41,optimal,0.0,False,119,37,optimal,0.0,False,107,29,optimal,0.0,False,119,37,optimal,0.0,False
GCF_002849795.1,,79,87,67,51,70,71,65,71,0,0,optimal,0.0,False,67,17,optimal,55.24134483212594,True,51,8,optimal,0.0,False,70,21,optimal,37.64100083657123,True,71,20,optimal,37.64100083657123,True,65,15,optimal,0.0,False,71,20,optimal,37.64100083657123,True
GCF_002849835.1,,142,131,130,109,133,134,123,134,0,0,optimal,53.64087434625202,True,130,46,optimal,93.34151419849006,True,109,24,optimal,46.61706998895449,True,133,44,optimal,47.280046469531776,True,134,41,optimal,46.61706998895377,True,123,32,optimal,46.61706998895298,True,134,40,optimal,46.61706998895377,True
GCF_002849895.1,,111,108,103,83,105,106,96,106,0,0,optimal,0.0,False,103,38,optimal,0.0,False,83,18,optimal,0.0,False,105,39,optimal,0.0,False,106,35,optimal,0.0,False,96,27,optimal,0.0,False,106,35,optimal,0.0,False
GCF_002850015.1,,110,107,101,79,103,104,94,104,0,0,optimal,0.0,False,101,35,optimal,0.0,False,79,17,optimal,0.0,False,103,35,optimal,0.0,False,104,34,optimal,0.0,False,94,26,optimal,0.0,False,104,33,optimal,0.0,False
GCF_002850035.1,,106,104,98,80,100,101,90,101,0,0,optimal,0.0,False,98,34,optimal,0.0,False,80,17,optimal,0.0,False,100,35,optimal,0.0,False,101,32,optimal,0.0,False,90,23,optimal,0.0,False,101,32,optimal,0.0,False
GCF_002850055.1,,113,112,105,87,107,108,99,108,0,0,optimal,0.0,False,105,36,optimal,0.0,False,87,20,optimal,0.0,False,107,37,optimal,0.0,False,108,34,optimal,0.0,False,99,27,optimal,0.0,False,108,34,optimal,0.0,False
GCF_002850255.1,,137,133,119,98,122,123,116,123,0,0,optimal,48.04974109197855,True,119,40,optimal,86.76801907508163,True,98,21,optimal,37.61894640616806,True,122,42,optimal,56.428419609252025,True,123,38,optimal,56.428419609252025,True,116,33,optimal,56.428419609252,True,123,39,optimal,56.428419609252025,True
GCF_002850435.1,,144,132,129,105,132,133,118,133,0,0,optimal,30.520418923270203,True,129,45,optimal,44.88177819040527,True,105,24,optimal,31.391088227007884,True,132,45,optimal,33.6151685086381,True,133,42,optimal,33.615168508637964,True,118,30,optimal,33.61516850863788,True,133,42,optimal,33.61516850863822,True
GCF_002850535.1,,153,133,140,112,143,144,131,144,0,0,optimal,60.9505853287882,True,140,46,optimal,101.5843088813132,True,112,25,optimal,40.63372355252613,True,143,48,optimal,40.633723552525254,True,144,45,optimal,40.633723552525126,True,131,35,optimal,40.63372355252525,True,144,45,optimal,40.633723552525126,True
GCF_002850575.1,,175,146,155,131,162,163,141,163,0,0,optimal,81.09450129376918,True,155,55,optimal,109.95680896543816,True,131,33,optimal,60.9505853287878,True,162,59,optimal,87.96544717235089,True,163,54,optimal,81.26744710505045,True,141,38,optimal,81.26744710505037,True,163,55,optimal,81.26744710505045,True
GCF_002863805.1,,136,134,117,93,121,122,108,122,0,0,optimal,38.16451577816498,True,117,39,optimal,68.81006750267615,True,93,20,optimal,38.16451577816495,True,121,40,optimal,38.164515778165374,True,122,37,optimal,38.16451577816489,True,108,26,optimal,38.164515778164926,True,122,38,optimal,38.16451577816489,True
GCF_002863865.1,,138,130,119,97,123,124,112,124,0,0,optimal,29.06993645311892,True,119,43,optimal,31.873566486347034,True,97,24,optimal,29.069936453118817,True,123,41,optimal,29.06993645311914,True,124,40,optimal,29.06993645311901,True,112,30,optimal,29.06993645311893,True,124,40,optimal,29.06993645311901,True
GCF_002865545.1,,59,72,57,42,58,59,56,59,0,0,optimal,0.0,False,57,17,optimal,0.0,False,42,7,optimal,0.0,False,58,16,optimal,0.0,False,59,15,optimal,0.0,False,56,12,optimal,0.0,False,59,15,optimal,0.0,False
GCF_002865605.1,,136,132,118,98,124,125,113,125,0,0,optimal,41.15764943725139,True,118,40,optimal,68.81006750267623,True,98,24,optimal,37.915302900615465,True,124,44,optimal,39.76214286140296,True,125,40,optimal,37.91530290061547,True,113,31,optimal,37.91530290061551,True,125,40,optimal,37.91530290061543,True
GCF_002865995.1,,95,103,83,65,88,89,80,89,0,0,optimal,0.0,False,83,28,optimal,0.0,False,65,13,optimal,0.0,False,88,27,optimal,0.0,False,89,26,optimal,0.0,False,80,19,optimal,0.0,False,89,27,optimal,0.0,False
GCF_002868735.1,,143,131,128,103,129,130,117,130,0,0,optimal,52.29764472327266,True,128,51,optimal,80.29751375955324,True,103,27,optimal,35.975493493832104,True,129,50,optimal,38.9271672700379,True,130,47,optimal,38.92716727003759,True,117,36,optimal,38.92716727003796,True,130,47,optimal,38.92716727003759,True
GCF_002869785.1,,147,132,133,108,135,136,122,136,0,0,optimal,72.82723502894702,True,133,49,optimal,136.23202230007345,True,108,28,optimal,57.08479375264027,True,135,48,optimal,62.06297323017085,True,136,46,optimal,62.06297323017085,True,122,35,optimal,62.06297323017083,True,136,46,optimal,62.06297323017085,True
GCF_002872415.1,,101,110,93,74,94,95,91,95,0,0,optimal,15.65222018917274,True,93,25,optimal,45.41068973691209,True,74,13,optimal,17.27461805819474,True,94,27,optimal,17.274618058194694,True,95,25,optimal,17.274618058194694,True,91,21,optimal,17.27461805819473,True,95,26,optimal,17.274618058194694,True
GCF_002872475.1,,135,134,116,91,120,121,111,121,0,0,optimal,38.1645157781649,True,116,35,optimal,83.93027073107676,True,91,18,optimal,38.16451577816497,True,120,36,optimal,55.359337459448845,True,121,32,optimal,38.164515778164926,True,111,26,optimal,38.164515778164926,True,121,32,optimal,38.164515778164926,True
GCF_002886045.1,,128,127,112,86,115,116,108,116,0,0,optimal,71.95098698766381,True,112,35,optimal,103.438288716956,True,86,18,optimal,53.96324024074797,True,115,35,optimal,60.78863117511185,True,116,34,optimal,60.78863117511185,True,108,28,optimal,58.3907509050566,True,116,34,optimal,60.78863117511185,True
GCF_002892535.1,,113,119,101,81,103,104,97,104,0,0,optimal,0.0,False,101,30,optimal,0.0,False,81,14,optimal,0.0,False,103,32,optimal,0.0,False,104,28,optimal,0.0,False,97,23,optimal,0.0,False,104,29,optimal,0.0,False
GCF_002893765.1,,131,125,118,95,120,121,110,121,0,0,optimal,49.88285842080846,True,118,40,optimal,71.52142155977495,True,95,22,optimal,50.87565481207379,True,120,39,optimal,50.87565481207381,True,121,38,optimal,50.87565481207378,True,110,28,optimal,50.87565481207378,True,121,38,optimal,50.87565481207378,True
GCF_002893785.1,,131,122,120,100,122,123,110,123,0,0,optimal,40.25132930013449,True,120,43,optimal,65.974085379263,True,100,25,optimal,35.461621659958425,True,122,46,optimal,38.326217432296616,True,123,42,optimal,38.32621743229675,True,110,31,optimal,38.32621743229672,True,123,43,optimal,38.32621743229675,True
GCF_002893965.1,,155,137,140,115,144,145,127,145,0,0,optimal,74.77201631139062,True,140,50,optimal,109.95680896543804,True,115,29,optimal,60.37699395022518,True,144,52,optimal,87.96544717235071,True,145,49,optimal,86.93412675213055,True,127,34,optimal,86.93412675213033,True,145,50,optimal,86.93412675213055,True
GCF_002895405.1,,144,130,131,107,133,134,119,134,0,0,optimal,69.68328944945303,True,131,44,optimal,74.57723623895971,True,107,24,optimal,49.77377817817992,True,133,47,optimal,57.084793752640195,True,134,43,optimal,51.76288870047445,True,119,32,optimal,51.76288870047153,True,134,44,optimal,51.76288870047445,True
GCF_002896375.1,,133,131,118,97,121,122,112,122,0,0,optimal,25.0131794442492,True,118,43,optimal,51.0456705614513,True,97,24,optimal,26.23618667395238,True,121,42,optimal,26.452489675262594,True,122,39,optimal,26.236186673952325,True,112,31,optimal,26.236186673952265,True,122,39,optimal,26.23618667395238,True
GCF_002896855.1,,91,100,82,65,85,86,81,86,0,0,optimal,0.0,False,82,27,optimal,0.0,False,65,15,optimal,0.0,False,85,28,optimal,0.0,False,86,27,optimal,0.0,False,81,23,optimal,0.0,False,86,27,optimal,0.0,False
GCF_002896875.1,,119,118,108,88,110,111,100,111,0,0,optimal,16.651513789118546,True,108,40,optimal,43.6638512215412,True,88,19,optimal,23.47992896538864,True,110,41,optimal,25.13870279265775,True,111,38,optimal,25.138702792659135,True,100,28,optimal,25.138702792658492,True,111,39,optimal,25.138702792659135,True
GCF_002900365.1,,176,151,155,132,162,163,140,163,0,0,optimal,81.09450129376937,True,155,56,optimal,109.95680896543844,True,132,35,optimal,60.950585328787476,True,162,61,optimal,81.26744710504997,True,163,56,optimal,81.26744710505056,True,140,40,optimal,81.26744710505037,True,163,57,optimal,81.26744710505056,True
GCF_002902865.1,,162,144,141,116,145,146,132,146,0,0,optimal,82.45581319825811,True,141,51,optimal,124.12594646034164,True,116,27,optimal,62.06297323017088,True,145,49,optimal,62.06297323017099,True,146,46,optimal,62.06297323017108,True,132,36,optimal,62.06297323017086,True,146,47,optimal,62.06297323017099,True
GCF_002902905.1,,160,140,137,112,143,144,125,144,0,0,optimal,83.51304698636747,True,137,49,optimal,105.60523801980389,True,112,27,optimal,57.70966914685983,True,143,51,optimal,75.26882088312914,True,144,47,optimal,57.709669146859895,True,125,32,optimal,57.70966914685939,True,144,48,optimal,57.709669146859895,True
GCF_002902925.1,,179,154,157,131,161,162,141,162,0,0,optimal,83.51304698636774,True,157,59,optimal,143.89453435112088,True,131,33,optimal,57.70966914686227,True,161,59,optimal,85.81954196790096,True,162,54,optimal,57.7096691468599,True,141,40,optimal,57.7096691468599,True,162,54,optimal,57.70966914685999,True
GCF_002902965.1,,179,154,157,131,161,162,141,162,0,0,optimal,83.51304698636756,True,157,58,optimal,140.6673185454731,True,131,32,optimal,57.7096691468599,True,161,59,optimal,75.26882088312962,True,162,54,optimal,75.26882088312931,True,141,40,optimal,75.26882088313182,True,162,54,optimal,75.2688208831291,True
GCF_002902985.1,,173,144,153,128,160,161,139,161,0,0,optimal,81.0945012937694,True,153,55,optimal,109.95680896543811,True,128,32,optimal,60.95058532878778,True,160,59,optimal,87.965447172347,True,161,54,optimal,81.26744710504973,True,139,38,optimal,81.26744710505037,True,161,55,optimal,81.26744710504973,True
GCF_002903045.1,,173,143,153,129,160,161,139,161,0,0,optimal,87.21121348365864,True,153,57,optimal,109.95680896543838,True,129,33,optimal,65.97408537926302,True,160,60,optimal,87.96544717235042,True,161,55,optimal,86.93412675213034,True,139,39,optimal,86.93412675213025,True,161,56,optimal,86.93412675213034,True
GCF_002903215.1,,182,150,159,134,166,167,144,167,0,0,optimal,81.09450129376853,True,159,60,optimal,109.95680896543838,True,134,37,optimal,60.950585328787746,True,166,64,optimal,87.96544717235072,True,167,59,optimal,81.2674471050507,True,144,43,optimal,81.26744710505031,True,167,60,optimal,81.2674471050507,True
GCF_002903405.1,,159,144,138,113,142,143,129,143,0,0,optimal,77.85433454007553,True,138,48,optimal,116.7815018101118,True,113,25,optimal,58.39075090505665,True,142,47,optimal,62.062973230171075,True,143,44,optimal,62.0629732301715,True,129,34,optimal,62.06297323017187,True,143,45,optimal,62.06297323017103,True
GCF_002905685.2,,150,135,134,109,137,138,123,138,0,0,optimal,48.59027465652772,True,134,49,optimal,78.19219641879738,True,109,24,optimal,38.927167270037735,True,137,51,optimal,52.207598293855675,True,138,46,optimal,49.18396771283303,True,123,34,optimal,49.183967712832754,True,138,46,optimal,49.18396771283303,True
GCF_002905795.2,,152,138,135,111,138,139,121,139,0,0,optimal,47.05752252731841,True,135,50,optimal,78.19219641879755,True,111,25,optimal,38.92716727003777,True,138,51,optimal,52.207598293855135,True,139,47,optimal,49.18396771283289,True,121,32,optimal,49.18396771283337,True,139,47,optimal,49.183967712832924,True
GCF_002906195.1,,174,147,154,131,161,162,140,162,0,0,optimal,65.97408537926306,True,154,59,optimal,87.96544717235072,True,131,36,optimal,43.98272358617533,True,161,63,optimal,43.98272358617531,True,162,58,optimal,43.982723586175354,True,140,42,optimal,43.98272358617536,True,162,59,optimal,43.982723586175524,True
GCF_002906575.1,,125,123,111,90,116,116,102,116,0,0,optimal,0.0,False,111,42,optimal,0.0,False,90,21,optimal,0.0,False,116,41,optimal,0.0,False,116,39,optimal,0.0,False,102,28,optimal,0.0,False,116,40,optimal,0.0,False
GCF_002934065.1,,158,137,139,112,142,143,126,143,0,0,optimal,60.65485828197666,True,139,52,optimal,85.75226171590333,True,112,24,optimal,40.63372355252749,True,142,51,optimal,58.815572010845806,True,143,47,optimal,40.633723552525154,True,126,33,optimal,40.633723552525296,True,143,47,optimal,40.633723552525225,True
GCF_002934585.1,,180,148,158,133,165,166,143,166,0,0,optimal,81.09450129376853,True,158,59,optimal,109.95680896543834,True,133,36,optimal,60.95058532878774,True,165,63,optimal,87.9654471723503,True,166,58,optimal,81.26744710505031,True,143,42,optimal,81.2674471050505,True,166,59,optimal,81.26744710505031,True
GCF_002935105.1,,173,144,153,128,160,161,139,161,0,0,optimal,81.0945012937694,True,153,55,optimal,109.95680896543811,True,128,32,optimal,60.95058532878778,True,160,59,optimal,87.965447172347,True,161,54,optimal,81.26744710504973,True,139,38,optimal,81.26744710505037,True,161,55,optimal,81.26744710504973,True
GCF_002943525.1,,151,135,137,112,140,141,127,141,0,0,optimal,76.11305833685364,True,137,48,optimal,103.43828871695142,True,112,27,optimal,60.37699395022522,True,140,50,optimal,82.75063097356119,True,141,47,optimal,78.67263529726458,True,127,37,optimal,78.27029007246762,True,141,48,optimal,78.67263529726458,True
GCF_002945325.1,,68,88,56,39,60,60,57,60,0,0,optimal,0.0,False,56,11,optimal,0.0,False,39,4,optimal,0.0,False,60,13,optimal,0.0,False,60,12,optimal,0.0,False,57,12,optimal,0.0,False,60,12,optimal,0.0,False
GCF_002946835.1,,150,134,136,111,138,139,128,139,0,0,optimal,73.21670261258085,True,136,45,optimal,103.23966054799489,True,111,28,optimal,57.08479375264036,True,138,47,optimal,62.062973230170925,True,139,45,optimal,62.062973230170925,True,128,36,optimal,62.062973230170925,True,139,46,optimal,62.062973230170925,True
GCF_002949085.1,,142,124,127,103,130,131,117,131,0,0,optimal,24.790166732463884,True,127,48,optimal,29.668102932494435,True,103,25,optimal,33.6151685086377,True,130,48,optimal,33.61516850863781,True,131,45,optimal,33.61516850863823,True,117,33,optimal,33.615168508637844,True,131,45,optimal,33.615168508638554,True
